Código Departamento;Código Municipio;Código Centro Poblado;Nombre Departamento;Nombre Municipio;Nombre Centro Poblado
05;05376;05376005;ANTIOQUIA;LA CEJA;SAN NICOLAS
05;05376;05376006;ANTIOQUIA;LA CEJA;SAN JUDAS
05;05376;05376008;ANTIOQUIA;LA CEJA;TOLEDO
05;05380;05380000;ANTIOQUIA;LA ESTRELLA;LA ESTRELLA
05;05380;05380005;ANTIOQUIA;LA ESTRELLA;CALLE VIEJA
05;05380;05380007;ANTIOQUIA;LA ESTRELLA;LA TABLACITA
05;05380;05380008;ANTIOQUIA;LA ESTRELLA;SAGRADA FAMILIA
05;05380;05380009;ANTIOQUIA;LA ESTRELLA;SAN JOSÉ - MELEGUINDO
05;05380;05380010;ANTIOQUIA;LA ESTRELLA;LA RAYA
05;05380;05380011;ANTIOQUIA;LA ESTRELLA;SAN ISIDRO
05;05380;05380012;ANTIOQUIA;LA ESTRELLA;TARAPACÁ
05;05380;05380013;ANTIOQUIA;LA ESTRELLA;SAN MIGUEL
05;05380;05380019;ANTIOQUIA;LA ESTRELLA;LA BERMEJALA
05;05380;05380020;ANTIOQUIA;LA ESTRELLA;PAN DE AZUCAR
05;05380;05380021;ANTIOQUIA;LA ESTRELLA;PEÑAS BLANCAS
05;05380;05380022;ANTIOQUIA;LA ESTRELLA;LA VIRGEN PARTE ALTA
05;05390;05390000;ANTIOQUIA;LA PINTADA;LA PINTADA
05;05390;05390001;ANTIOQUIA;LA PINTADA;LA BOCANA
05;05400;05400000;ANTIOQUIA;LA UNIÓN;LA UNIÓN
05;05400;05400001;ANTIOQUIA;LA UNIÓN;MESOPOTAMIA
05;05400;05400004;ANTIOQUIA;LA UNIÓN;LA CONCHA
05;05411;05411000;ANTIOQUIA;LIBORINA;LIBORINA
05;05411;05411001;ANTIOQUIA;LIBORINA;EL CARMEN - LA VENTA
05;05411;05411002;ANTIOQUIA;LIBORINA;LA HONDA
05;05411;05411003;ANTIOQUIA;LIBORINA;LA MERCED (PLAYÓN)
05;05411;05411004;ANTIOQUIA;LIBORINA;SAN DIEGO (PLACITA)
05;05411;05411005;ANTIOQUIA;LIBORINA;CURITÍ
05;05411;05411007;ANTIOQUIA;LIBORINA;CRISTÓBAL
05;05411;05411012;ANTIOQUIA;LIBORINA;PORVENIR
05;05411;05411013;ANTIOQUIA;LIBORINA;PROVINCIAL
05;05425;05425000;ANTIOQUIA;MACEO;MACEO
05;05425;05425001;ANTIOQUIA;MACEO;LA SUSANA
05;05425;05425003;ANTIOQUIA;MACEO;LA FLORESTA
05;05425;05425005;ANTIOQUIA;MACEO;SAN JOSÉ DEL NUS (JOSÉ DE NUESTRA SEÑORA)
05;05440;05440000;ANTIOQUIA;MARINILLA;MARINILLA
05;05467;05467000;ANTIOQUIA;MONTEBELLO;MONTEBELLO
05;05467;05467001;ANTIOQUIA;MONTEBELLO;SABALETAS
05;05467;05467006;ANTIOQUIA;MONTEBELLO;LA GRANJA
05;05467;05467008;ANTIOQUIA;MONTEBELLO;PIEDRA GALANA
05;05467;05467009;ANTIOQUIA;MONTEBELLO;ZARCITOS PARTE ALTA
05;05475;05475000;ANTIOQUIA;MURINDÓ;MURINDÓ
05;05475;05475001;ANTIOQUIA;MURINDÓ;OPOGADO
05;05475;05475005;ANTIOQUIA;MURINDÓ;JEDEGA
05;05475;05475006;ANTIOQUIA;MURINDÓ;TADÍA
05;05475;05475007;ANTIOQUIA;MURINDÓ;BEBARAMEÑO
05;05480;05480000;ANTIOQUIA;MUTATÁ;MUTATÁ
05;05480;05480001;ANTIOQUIA;MUTATÁ;BEJUQUILLO
05;05480;05480002;ANTIOQUIA;MUTATÁ;PAVARANDOCITO
05;05480;05480003;ANTIOQUIA;MUTATÁ;VILLA ARTEAGA
05;05480;05480004;ANTIOQUIA;MUTATÁ;PAVARANDO GRANDE
05;05480;05480005;ANTIOQUIA;MUTATÁ;BAJIRÁ
05;05480;05480006;ANTIOQUIA;MUTATÁ;CAUCHERAS
05;05483;05483000;ANTIOQUIA;NARIÑO;NARIÑO
05;05483;05483001;ANTIOQUIA;NARIÑO;PUERTO VENUS
05;05490;05490000;ANTIOQUIA;NECOCLÍ;NECOCLÍ
05;05490;05490001;ANTIOQUIA;NECOCLÍ;EL TOTUMO
05;05490;05490002;ANTIOQUIA;NECOCLÍ;MULATOS
05;05490;05490003;ANTIOQUIA;NECOCLÍ;PUEBLO NUEVO
05;05490;05490004;ANTIOQUIA;NECOCLÍ;ZAPATA
05;05490;05490005;ANTIOQUIA;NECOCLÍ;CARIBIA
05;05490;05490006;ANTIOQUIA;NECOCLÍ;VEREDA CASA BLANCA
05;05490;05490007;ANTIOQUIA;NECOCLÍ;VEREDA EL BOBAL
05;05490;05490008;ANTIOQUIA;NECOCLÍ;LAS CHANGAS
05;05490;05490009;ANTIOQUIA;NECOCLÍ;EL MELLITO
05;05495;05495000;ANTIOQUIA;NECHÍ;NECHÍ
05;05495;05495001;ANTIOQUIA;NECHÍ;BIJAGUAL
05;05495;05495002;ANTIOQUIA;NECHÍ;COLORADO
05;05495;05495003;ANTIOQUIA;NECHÍ;LA CONCHA
05;05495;05495004;ANTIOQUIA;NECHÍ;LAS FLORES
05;05495;05495005;ANTIOQUIA;NECHÍ;CARGUEROS
05;05501;05501000;ANTIOQUIA;OLAYA;OLAYA
05;05501;05501001;ANTIOQUIA;OLAYA;LLANADAS
05;05501;05501002;ANTIOQUIA;OLAYA;SUCRE
05;05501;05501004;ANTIOQUIA;OLAYA;QUEBRADA SECA
05;05541;05541000;ANTIOQUIA;PEÑOL;PEÑOL
05;05543;05543000;ANTIOQUIA;PEQUE;PEQUE
05;05543;05543001;ANTIOQUIA;PEQUE;BARBACOAS
05;05543;05543003;ANTIOQUIA;PEQUE;LOS LLANOS
05;05543;05543005;ANTIOQUIA;PEQUE;TOLDAS
05;05576;05576000;ANTIOQUIA;PUEBLORRICO;PUEBLORRICO
05;05579;05579000;ANTIOQUIA;PUERTO BERRÍO;PUERTO BERRÍO
05;05579;05579001;ANTIOQUIA;PUERTO BERRÍO;PUERTO MURILLO
05;05579;05579002;ANTIOQUIA;PUERTO BERRÍO;VIRGINIAS
05;05579;05579003;ANTIOQUIA;PUERTO BERRÍO;CABAÑAS
05;05579;05579004;ANTIOQUIA;PUERTO BERRÍO;EL BRASIL
05;05579;05579005;ANTIOQUIA;PUERTO BERRÍO;CRISTALINA
05;05579;05579009;ANTIOQUIA;PUERTO BERRÍO;MALENA
05;05579;05579010;ANTIOQUIA;PUERTO BERRÍO;CALERA
05;05579;05579011;ANTIOQUIA;PUERTO BERRÍO;BODEGAS
05;05579;05579012;ANTIOQUIA;PUERTO BERRÍO;DORADO-CALAMAR
05;05579;05579013;ANTIOQUIA;PUERTO BERRÍO;LA CARLOTA
05;05579;05579014;ANTIOQUIA;PUERTO BERRÍO;MINAS DEL VAPOR
05;05579;05579015;ANTIOQUIA;PUERTO BERRÍO;SANTA MARTINA
05;05585;05585000;ANTIOQUIA;PUERTO NARE;PUERTO NARE
05;05585;05585001;ANTIOQUIA;PUERTO NARE;ARABIA
05;05585;05585002;ANTIOQUIA;PUERTO NARE;LOS DELIRIOS
05;05585;05585003;ANTIOQUIA;PUERTO NARE;LA SIERRA
05;05585;05585004;ANTIOQUIA;PUERTO NARE;LA UNIÓN
05;05585;05585006;ANTIOQUIA;PUERTO NARE;LA PESCA
05;05585;05585008;ANTIOQUIA;PUERTO NARE;LAS ANGELITAS
05;05585;05585009;ANTIOQUIA;PUERTO NARE;LA CLARA
05;05591;05591000;ANTIOQUIA;PUERTO TRIUNFO;PUERTO TRIUNFO
05;05591;05591002;ANTIOQUIA;PUERTO TRIUNFO;PUERTO PERALES NUEVO
05;05591;05591003;ANTIOQUIA;PUERTO TRIUNFO;ESTACIÓN COCORNÁ
05;05591;05591004;ANTIOQUIA;PUERTO TRIUNFO;DORADAL
05;05591;05591005;ANTIOQUIA;PUERTO TRIUNFO;LA MERCEDES
05;05591;05591007;ANTIOQUIA;PUERTO TRIUNFO;ESTACIÓN PITA
05;05591;05591008;ANTIOQUIA;PUERTO TRIUNFO;LA FLORIDA
05;05591;05591009;ANTIOQUIA;PUERTO TRIUNFO;SANTIAGO BERRIO
05;05591;05591010;ANTIOQUIA;PUERTO TRIUNFO;EL ALTO DEL POLLO
05;05591;05591011;ANTIOQUIA;PUERTO TRIUNFO;TRES RANCHOS
05;05604;05604000;ANTIOQUIA;REMEDIOS;REMEDIOS
05;05604;05604001;ANTIOQUIA;REMEDIOS;LA CRUZADA
05;05604;05604003;ANTIOQUIA;REMEDIOS;SANTA ISABEL
05;05604;05604005;ANTIOQUIA;REMEDIOS;OTÚ
05;05604;05604007;ANTIOQUIA;REMEDIOS;CAÑAVERAL
05;05604;05604008;ANTIOQUIA;REMEDIOS;MARTANA
05;05604;05604009;ANTIOQUIA;REMEDIOS;RÍO BAGRE
05;05607;05607000;ANTIOQUIA;RETIRO;RETIRO
05;05607;05607003;ANTIOQUIA;RETIRO;ALTO DE CARRIZALES
05;05607;05607004;ANTIOQUIA;RETIRO;DON DIEGO
05;05607;05607005;ANTIOQUIA;RETIRO;EL CHUSCAL LA CAMPANITA
05;05607;05607007;ANTIOQUIA;RETIRO;LOS SALADOS
05;05607;05607009;ANTIOQUIA;RETIRO;EL PORTENTO
05;05607;05607013;ANTIOQUIA;RETIRO;CARRIZALES LA BORRASCOSA
05;05615;05615000;ANTIOQUIA;RIONEGRO;RIONEGRO
05;05615;05615010;ANTIOQUIA;RIONEGRO;AEROPUERTO
05;05615;05615017;ANTIOQUIA;RIONEGRO;LA PLAYA
05;05615;05615018;ANTIOQUIA;RIONEGRO;LOS PEÑOLES
05;05628;05628000;ANTIOQUIA;SABANALARGA;SABANALARGA
05;05628;05628001;ANTIOQUIA;SABANALARGA;EL JUNCO
05;05628;05628002;ANTIOQUIA;SABANALARGA;EL ORO
05;05628;05628004;ANTIOQUIA;SABANALARGA;EL SOCORRO
05;05628;05628007;ANTIOQUIA;SABANALARGA;MEMBRILLAL
05;05628;05628008;ANTIOQUIA;SABANALARGA;PENDIENTE
05;05631;05631000;ANTIOQUIA;SABANETA;SABANETA
05;05631;05631001;ANTIOQUIA;SABANETA;MARÍA AUXILIADORA
05;05631;05631002;ANTIOQUIA;SABANETA;CAÑAVERALEJO
05;05631;05631006;ANTIOQUIA;SABANETA;SAN ISIDRO
05;05631;05631007;ANTIOQUIA;SABANETA;LA INMACULADA
05;05631;05631008;ANTIOQUIA;SABANETA;PAN DE AZÚCAR
05;05631;05631009;ANTIOQUIA;SABANETA;LA DOCTORA
05;05631;05631010;ANTIOQUIA;SABANETA;LAS LOMITAS
05;05631;05631011;ANTIOQUIA;SABANETA;LAS BRISAS
05;05631;05631012;ANTIOQUIA;SABANETA;LOMA DEL TABURETE PARTE BAJA
05;05631;05631013;ANTIOQUIA;SABANETA;LOS HENAO
05;05631;05631014;ANTIOQUIA;SABANETA;PLAYAS PLACER
05;05642;05642000;ANTIOQUIA;SALGAR;SALGAR
05;05642;05642001;ANTIOQUIA;SALGAR;EL CONCILIO
05;05642;05642002;ANTIOQUIA;SALGAR;LA CÁMARA
05;05642;05642003;ANTIOQUIA;SALGAR;LA MARGARITA
05;05642;05642010;ANTIOQUIA;SALGAR;PEÑALISA
05;05647;05647000;ANTIOQUIA;SAN ANDRÉS DE CUERQUÍA;SAN ANDRÉS DE CUERQUÍA
05;05649;05649000;ANTIOQUIA;SAN CARLOS;SAN CARLOS
05;05649;05649001;ANTIOQUIA;SAN CARLOS;EL JORDÁN
05;05649;05649002;ANTIOQUIA;SAN CARLOS;SAMANÁ
05;05649;05649005;ANTIOQUIA;SAN CARLOS;PUERTO GARZA
05;05649;05649012;ANTIOQUIA;SAN CARLOS;DOS QUEBRADAS
05;05649;05649013;ANTIOQUIA;SAN CARLOS;LA HONDITA
05;05649;05649014;ANTIOQUIA;SAN CARLOS;VALLEJUELO
05;05652;05652000;ANTIOQUIA;SAN FRANCISCO;SAN FRANCISCO
05;05652;05652001;ANTIOQUIA;SAN FRANCISCO;AQUITANIA
05;05652;05652008;ANTIOQUIA;SAN FRANCISCO;PAILANIA
05;05652;05652010;ANTIOQUIA;SAN FRANCISCO;RÍO CLARO
05;05656;05656000;ANTIOQUIA;SAN JERÓNIMO;SAN JERÓNIMO
05;05656;05656001;ANTIOQUIA;SAN JERÓNIMO;LOS CEDROS
05;05656;05656002;ANTIOQUIA;SAN JERÓNIMO;LLANOS DE SAN JUAN
05;05656;05656004;ANTIOQUIA;SAN JERÓNIMO;LLANOS DE AGUIRRE
05;05656;05656006;ANTIOQUIA;SAN JERÓNIMO;MESTIZAL
05;05656;05656007;ANTIOQUIA;SAN JERÓNIMO;POLEAL
05;05656;05656009;ANTIOQUIA;SAN JERÓNIMO;BUENOS AIRES PARTE ALTA
05;05656;05656010;ANTIOQUIA;SAN JERÓNIMO;EL CALVARIO
05;05656;05656011;ANTIOQUIA;SAN JERÓNIMO;EL POMAR
05;05656;05656012;ANTIOQUIA;SAN JERÓNIMO;LA CIÉNAGA
05;05656;05656013;ANTIOQUIA;SAN JERÓNIMO;LA PALMA
05;05656;05656014;ANTIOQUIA;SAN JERÓNIMO;QUIMBAYO
05;05656;05656015;ANTIOQUIA;SAN JERÓNIMO;VELIGUARÍN
05;05658;05658000;ANTIOQUIA;SAN JOSÉ DE LA MONTAÑA;SAN JOSÉ DE LA MONTAÑA
05;05659;05659000;ANTIOQUIA;SAN JUAN DE URABÁ;SAN JUAN DE URABÁ
05;05659;05659001;ANTIOQUIA;SAN JUAN DE URABÁ;DAMAQUIEL
05;05659;05659002;ANTIOQUIA;SAN JUAN DE URABÁ;SAN JUANCITO
05;05659;05659003;ANTIOQUIA;SAN JUAN DE URABÁ;UVEROS
05;05659;05659004;ANTIOQUIA;SAN JUAN DE URABÁ;SIETE VUELTAS
05;05659;05659005;ANTIOQUIA;SAN JUAN DE URABÁ;SAN NICOLÁS DEL RÍO
05;05660;05660000;ANTIOQUIA;SAN LUIS;SAN LUIS
05;05660;05660001;ANTIOQUIA;SAN LUIS;EL SILENCIO
05;05660;05660006;ANTIOQUIA;SAN LUIS;EL PRODIGIO
05;05660;05660007;ANTIOQUIA;SAN LUIS;BUENOS AIRES
05;05660;05660011;ANTIOQUIA;SAN LUIS;MONTELORO (LA JOSEFINA)
05;05660;05660012;ANTIOQUIA;SAN LUIS;LA TEBAIDA
05;05660;05660014;ANTIOQUIA;SAN LUIS;EL SILENCIO - EL VENTIADERO
05;05660;05660015;ANTIOQUIA;SAN LUIS;MONTELORO
05;05664;05664000;ANTIOQUIA;SAN PEDRO DE LOS MILAGROS;SAN PEDRO DE LOS MILAGROS
05;05664;05664005;ANTIOQUIA;SAN PEDRO DE LOS MILAGROS;OVEJAS
05;05665;05665000;ANTIOQUIA;SAN PEDRO DE URABÁ;SAN PEDRO DE URABÁ
05;05665;05665002;ANTIOQUIA;SAN PEDRO DE URABÁ;SANTA CATALINA
05;05665;05665003;ANTIOQUIA;SAN PEDRO DE URABÁ;ARENAS MONAS
05;05665;05665004;ANTIOQUIA;SAN PEDRO DE URABÁ;ZAPINDONGA
05;05665;05665008;ANTIOQUIA;SAN PEDRO DE URABÁ;EL TOMATE
05;05667;05667000;ANTIOQUIA;SAN RAFAEL;SAN RAFAEL
05;05667;05667001;ANTIOQUIA;SAN RAFAEL;SAN JULIÁN
05;05670;05670000;ANTIOQUIA;SAN ROQUE;SAN ROQUE
05;05670;05670001;ANTIOQUIA;SAN ROQUE;CRISTALES
05;05670;05670002;ANTIOQUIA;SAN ROQUE;PROVIDENCIA
05;05670;05670003;ANTIOQUIA;SAN ROQUE;SAN JOSÉ DEL NUS
05;05674;05674000;ANTIOQUIA;SAN VICENTE FERRER;SAN VICENTE
05;05674;05674001;ANTIOQUIA;SAN VICENTE FERRER;CORRIENTES
05;05679;05679000;ANTIOQUIA;SANTA BÁRBARA;SANTA BÁRBARA
05;05679;05679001;ANTIOQUIA;SANTA BÁRBARA;DAMASCO
05;05679;05679004;ANTIOQUIA;SANTA BÁRBARA;VERSALLES
05;05679;05679009;ANTIOQUIA;SANTA BÁRBARA;YARUMALITO
05;05679;05679010;ANTIOQUIA;SANTA BÁRBARA;LA LIBORIANA
05;05686;05686000;ANTIOQUIA;SANTA ROSA DE OSOS;SANTA ROSA DE OSOS
05;05686;05686001;ANTIOQUIA;SANTA ROSA DE OSOS;ARAGÓN
05;05686;05686003;ANTIOQUIA;SANTA ROSA DE OSOS;HOYO RICO
05;05686;05686004;ANTIOQUIA;SANTA ROSA DE OSOS;SAN ISIDRO
05;05686;05686006;ANTIOQUIA;SANTA ROSA DE OSOS;SAN PABLO
05;05686;05686008;ANTIOQUIA;SANTA ROSA DE OSOS;RÍO GRANDE
05;05686;05686010;ANTIOQUIA;SANTA ROSA DE OSOS;EL CANEY
05;05686;05686012;ANTIOQUIA;SANTA ROSA DE OSOS;EL CHAQUIRO
05;05686;05686013;ANTIOQUIA;SANTA ROSA DE OSOS;LA CEJITA
05;05686;05686014;ANTIOQUIA;SANTA ROSA DE OSOS;MALAMBO
05;05690;05690000;ANTIOQUIA;SANTO DOMINGO;SANTO DOMINGO
05;05690;05690001;ANTIOQUIA;SANTO DOMINGO;BOTERO
05;05690;05690003;ANTIOQUIA;SANTO DOMINGO;PORCECITO
05;05690;05690004;ANTIOQUIA;SANTO DOMINGO;SANTIAGO
05;05690;05690005;ANTIOQUIA;SANTO DOMINGO;VERSALLES
05;05697;05697000;ANTIOQUIA;EL SANTUARIO;EL SANTUARIO
05;05736;05736000;ANTIOQUIA;SEGOVIA;SEGOVIA
05;05736;05736001;ANTIOQUIA;SEGOVIA;FRAGUAS
05;05736;05736002;ANTIOQUIA;SEGOVIA;PUERTO CALAVERA
05;05736;05736003;ANTIOQUIA;SEGOVIA;CAMPO ALEGRE
05;05736;05736004;ANTIOQUIA;SEGOVIA;EL CENIZO
05;05736;05736005;ANTIOQUIA;SEGOVIA;EL CRISTO
05;05736;05736006;ANTIOQUIA;SEGOVIA;EL CHISPERO
05;05736;05736007;ANTIOQUIA;SEGOVIA;LA CALIENTE
05;05756;05756000;ANTIOQUIA;SONSÓN;SONSÓN
05;05756;05756001;ANTIOQUIA;SONSÓN;ALTO DE SABANAS
05;05756;05756005;ANTIOQUIA;SONSÓN;SAN MIGUEL
05;05756;05756030;ANTIOQUIA;SONSÓN;LA DANTA
05;05756;05756033;ANTIOQUIA;SONSÓN;JERUSALÉN
05;05761;05761000;ANTIOQUIA;SOPETRÁN;SOPETRÁN
05;05761;05761001;ANTIOQUIA;SOPETRÁN;CÓRDOBA
05;05761;05761003;ANTIOQUIA;SOPETRÁN;HORIZONTES
05;05761;05761005;ANTIOQUIA;SOPETRÁN;SAN NICOLÁS
05;05761;05761009;ANTIOQUIA;SOPETRÁN;EL RODEO
05;05789;05789000;ANTIOQUIA;TÁMESIS;TÁMESIS
05;05789;05789001;ANTIOQUIA;TÁMESIS;PALERMO
05;05789;05789002;ANTIOQUIA;TÁMESIS;SAN PABLO
05;05790;05790000;ANTIOQUIA;TARAZÁ;TARAZÁ
05;05790;05790001;ANTIOQUIA;TARAZÁ;BARRO BLANCO
05;05790;05790002;ANTIOQUIA;TARAZÁ;EL DOCE
05;05790;05790003;ANTIOQUIA;TARAZÁ;PUERTO ANTIOQUIA
05;05790;05790004;ANTIOQUIA;TARAZÁ;LA CAUCANA
05;05790;05790005;ANTIOQUIA;TARAZÁ;EL GUAIMARO
05;05790;05790006;ANTIOQUIA;TARAZÁ;PIEDRAS
05;05792;05792000;ANTIOQUIA;TARSO;TARSO
05;05792;05792003;ANTIOQUIA;TARSO;TACA MOCHO
05;05792;05792006;ANTIOQUIA;TARSO;EL CEDRON
05;05809;05809000;ANTIOQUIA;TITIRIBÍ;TITIRIBÍ
05;05809;05809001;ANTIOQUIA;TITIRIBÍ;LA MESETA
05;05809;05809002;ANTIOQUIA;TITIRIBÍ;ALBANIA
05;05809;05809003;ANTIOQUIA;TITIRIBÍ;OTRAMINA
05;05809;05809004;ANTIOQUIA;TITIRIBÍ;SITIO VIEJO
05;05809;05809014;ANTIOQUIA;TITIRIBÍ;PORVENIR
05;05809;05809016;ANTIOQUIA;TITIRIBÍ;PUERTO ESCONDIDO
05;05809;05809018;ANTIOQUIA;TITIRIBÍ;VOLCÁN
05;05819;05819000;ANTIOQUIA;TOLEDO;TOLEDO
05;05819;05819001;ANTIOQUIA;TOLEDO;BUENAVISTA
05;05819;05819002;ANTIOQUIA;TOLEDO;EL VALLE
05;05819;05819005;ANTIOQUIA;TOLEDO;EL BRUGO
05;05837;05837000;ANTIOQUIA;TURBO;TURBO
05;05837;05837001;ANTIOQUIA;TURBO;CURRULAO
05;05837;05837002;ANTIOQUIA;TURBO;NUEVA COLONIA
05;05837;05837003;ANTIOQUIA;TURBO;EL TRES
05;05837;05837004;ANTIOQUIA;TURBO;NUEVO ORIENTE
05;05837;05837005;ANTIOQUIA;TURBO;SAN VICENTE DEL CONGO
05;05837;05837006;ANTIOQUIA;TURBO;TIE
05;05837;05837007;ANTIOQUIA;TURBO;LOMAS AISLADAS
05;05837;05837008;ANTIOQUIA;TURBO;RIOGRANDE
05;05837;05837009;ANTIOQUIA;TURBO;BOCAS DEL ATRATO
05;05837;05837010;ANTIOQUIA;TURBO;EL DOS
05;05837;05837012;ANTIOQUIA;TURBO;PUEBLO BELLO
05;05837;05837013;ANTIOQUIA;TURBO;SAN JOSÉ DE MULATOS
05;05837;05837014;ANTIOQUIA;TURBO;PUERTO RICO
05;05837;05837018;ANTIOQUIA;TURBO;NUEVO ANTIOQUIA
05;05837;05837019;ANTIOQUIA;TURBO;MACONDO
05;05837;05837020;ANTIOQUIA;TURBO;ALTO DE MULATOS
05;05837;05837021;ANTIOQUIA;TURBO;BLANQUICET
05;05837;05837023;ANTIOQUIA;TURBO;CASANOVA
05;05837;05837024;ANTIOQUIA;TURBO;LAS GARZAS
05;05837;05837025;ANTIOQUIA;TURBO;VILLA MARÍA ARRIBA
05;05837;05837026;ANTIOQUIA;TURBO;COLDESA-BARRIO LAS PALMAS
05;05837;05837027;ANTIOQUIA;TURBO;EL PORVENIR
05;05837;05837028;ANTIOQUIA;TURBO;NUEVA GRANADA
05;05837;05837029;ANTIOQUIA;TURBO;PUNTA DE PIEDRA
05;05842;05842000;ANTIOQUIA;URAMITA;URAMITA
05;05842;05842003;ANTIOQUIA;URAMITA;EL PITAL
05;05842;05842004;ANTIOQUIA;URAMITA;EL MADERO
05;05842;05842005;ANTIOQUIA;URAMITA;LIMON CHUPADERO
05;05847;05847000;ANTIOQUIA;URRAO;URRAO
05;05847;05847003;ANTIOQUIA;URRAO;LA ENCARNACIÓN
05;05847;05847017;ANTIOQUIA;URRAO;SAN JOSÉ
05;05854;05854000;ANTIOQUIA;VALDIVIA;VALDIVIA
05;05854;05854002;ANTIOQUIA;VALDIVIA;PUERTO VALDIVIA
05;05854;05854003;ANTIOQUIA;VALDIVIA;RAUDAL VIEJO
05;05854;05854010;ANTIOQUIA;VALDIVIA;PUERTO RAUDAL
05;05856;05856000;ANTIOQUIA;VALPARAÍSO;VALPARAÍSO
05;05858;05858000;ANTIOQUIA;VEGACHÍ;VEGACHÍ
05;05858;05858001;ANTIOQUIA;VEGACHÍ;EL TIGRE
05;05858;05858003;ANTIOQUIA;VEGACHÍ;EL CINCO
05;05861;05861000;ANTIOQUIA;VENECIA;VENECIA
05;05861;05861002;ANTIOQUIA;VENECIA;BOLOMBOLO
05;05861;05861011;ANTIOQUIA;VENECIA;LA MINA
05;05873;05873000;ANTIOQUIA;VIGÍA DEL FUERTE;VIGÍA DEL FUERTE
05;05873;05873001;ANTIOQUIA;VIGÍA DEL FUERTE;SAN ANTONIO DE PADUA
05;05873;05873002;ANTIOQUIA;VIGÍA DEL FUERTE;VEGAEZ
05;05873;05873003;ANTIOQUIA;VIGÍA DEL FUERTE;NEUDO
05;05873;05873004;ANTIOQUIA;VIGÍA DEL FUERTE;SAN ALEJANDRO
05;05873;05873005;ANTIOQUIA;VIGÍA DEL FUERTE;SAN MIGUEL
05;05873;05873006;ANTIOQUIA;VIGÍA DEL FUERTE;PUERTO ANTIOQUIA
05;05873;05873007;ANTIOQUIA;VIGÍA DEL FUERTE;BUCHADO
05;05873;05873008;ANTIOQUIA;VIGÍA DEL FUERTE;NENDO
05;05873;05873009;ANTIOQUIA;VIGÍA DEL FUERTE;PALO BLANCO
05;05873;05873010;ANTIOQUIA;VIGÍA DEL FUERTE;BAJO MURRÍ
05;05885;05885000;ANTIOQUIA;YALÍ;YALÍ
05;05885;05885027;ANTIOQUIA;YALÍ;VILLA ANITA
05;05887;05887000;ANTIOQUIA;YARUMAL;YARUMAL
05;05887;05887003;ANTIOQUIA;YARUMAL;CEDEÑO
05;05887;05887004;ANTIOQUIA;YARUMAL;EL CEDRO
05;05887;05887006;ANTIOQUIA;YARUMAL;OCHALÍ
05;05887;05887007;ANTIOQUIA;YARUMAL;LLANOS DE CUIVA
05;05887;05887009;ANTIOQUIA;YARUMAL;EL PUEBLITO
05;05887;05887021;ANTIOQUIA;YARUMAL;LA LOMA
05;05887;05887022;ANTIOQUIA;YARUMAL;MINA VIEJA
05;05890;05890000;ANTIOQUIA;YOLOMBÓ;YOLOMBÓ
05;05890;05890001;ANTIOQUIA;YOLOMBÓ;LA FLORESTA
05;05890;05890004;ANTIOQUIA;YOLOMBÓ;EL RUBÍ
05;05890;05890009;ANTIOQUIA;YOLOMBÓ;VILLANUEVA
05;05893;05893000;ANTIOQUIA;YONDÓ;CASABE
05;05893;05893002;ANTIOQUIA;YONDÓ;SAN LUIS BELTRÁN
05;05893;05893003;ANTIOQUIA;YONDÓ;SAN MIGUEL DEL TIGRE
05;05893;05893004;ANTIOQUIA;YONDÓ;CUATRO BOCAS
05;05893;05893005;ANTIOQUIA;YONDÓ;SAN FRANCISCO
05;05893;05893008;ANTIOQUIA;YONDÓ;BAGRE
05;05893;05893014;ANTIOQUIA;YONDÓ;PUERTO MANGO
05;05893;05893018;ANTIOQUIA;YONDÓ;PUERTO CASABE
05;05895;05895000;ANTIOQUIA;ZARAGOZA;ZARAGOZA
05;05895;05895003;ANTIOQUIA;ZARAGOZA;BUENOS AIRES
05;05895;05895004;ANTIOQUIA;ZARAGOZA;PATO
05;05895;05895008;ANTIOQUIA;ZARAGOZA;VEGAS DE SEGOVIA
08;08001;08001000;ATLÁNTICO;BARRANQUILLA;BARRANQUILLA
08;08001;08001001;ATLÁNTICO;BARRANQUILLA;JUAN MINA
08;08001;08001005;ATLÁNTICO;BARRANQUILLA;PINAR DEL RIO
08;08078;08078000;ATLÁNTICO;BARANOA;BARANOA
08;08078;08078001;ATLÁNTICO;BARANOA;CAMPECHE
08;08078;08078002;ATLÁNTICO;BARANOA;PITAL
08;08078;08078003;ATLÁNTICO;BARANOA;SIBARCO
08;08137;08137000;ATLÁNTICO;CAMPO DE LA CRUZ;CAMPO DE LA CRUZ
08;08137;08137001;ATLÁNTICO;CAMPO DE LA CRUZ;BOHÓRQUEZ
08;08141;08141000;ATLÁNTICO;CANDELARIA;CANDELARIA
08;08141;08141001;ATLÁNTICO;CANDELARIA;SAN JOSÉ DEL CARRETAL
08;08141;08141002;ATLÁNTICO;CANDELARIA;BUENAVENTURA DE LEÑA
08;08296;08296000;ATLÁNTICO;GALAPA;GALAPA
08;08296;08296001;ATLÁNTICO;GALAPA;PALUATO
08;08372;08372000;ATLÁNTICO;JUAN DE ACOSTA;JUAN DE ACOSTA
08;08372;08372001;ATLÁNTICO;JUAN DE ACOSTA;BOCATOCINO
08;08372;08372002;ATLÁNTICO;JUAN DE ACOSTA;CHORRERA
